"Species","Fisheries","Aquaculture","Aquarium","Game fish","Bait","Ui","Non uses"
"Lamprichthys tanganicanus",1,0,1,0,0,0.295823306397349,0
"Lamprologus callipterus",1,0,1,0,0,0.201448786655167,0
"Lamprologus congoensis",0,0,0,0,0,0.259260110433553,1
"Lamprologus finalimus",0,0,1,0,0,0.149975623896059,0
"Lamprologus kungweensis",0,0,1,0,0,0.296583062084905,0
"Lamprologus lemairii",0,0,0,0,0,0.201153778173246,1
"Lamprologus lethops",0,0,0,0,0,0.608577358527617,1
"Lamprologus meleagris",0,0,0,0,0,0.194193031368743,1
"Lamprologus mocquardi",0,0,0,0,0,0.105338226730667,1
"Lamprologus ornatipinnis",1,0,1,0,0,0.229374237427575,0
"Lamprologus signatus",1,0,1,0,0,0.153527387972002,0
"Lamprologus speciosus",0,0,1,0,0,0.180484832331322,0
"Lamprologus stappersi",0,0,1,0,0,0.792896198024982,0
"Lamprologus symoensi",0,0,0,0,0,0.191235435558532,1
"Lamprologus tumbanus",0,0,0,0,0,0.22867294792169,1
"Lamprologus werneri",0,0,0,0,0,0.0806657584325323,1
"Landonia latidens",0,0,0,0,0,0.221138138219024,1
"Laocypris hispida",0,0,0,0,0,0.169962071118497,1
"Larimichthys polyactis",0,0,0,0,0,0.169394869002071,1
"Lasiancistrus caucanus",0,0,0,0,0,0.54093525196341,1
"Lasiancistrus guacharote",0,0,0,0,0,0.117767457615999,1
"Lasiancistrus heteracanthus",0,0,0,0,0,0.272124030350955,1
"Lasiancistrus schomburgkii",0,0,0,0,0,0.269171099487058,1
"Lateolabrax japonicus",1,1,0,1,0,0.210756596112456,0
"Lates angustifrons",1,0,0,1,0,0.899022674222723,0
"Lates calcarifer",1,1,0,1,0,0.223522633562464,0
"Lates longispinis",1,0,0,1,0,0.181124647506379,0
"Lates macrophthalmus",1,0,0,1,0,0.322862127780729,0
"Lates mariae",1,0,0,1,0,0.188252132147664,0
"Lates microlepis",1,0,0,1,0,0.246288881224838,0
"Lates niloticus",1,1,0,1,0,0.871856628097561,0
"Lates stappersii",1,0,0,0,0,0.322631380865535,0
"Laubuca caeruleostigmata",0,0,0,0,0,1.09593558539113,1
"Laubuca fasciata",0,0,0,0,0,0.412340986837423,1
"Laubuca laubuca",0,0,0,0,0,0.436585131646027,1
"Lavinia exilicauda",0,0,0,0,0,0.441378310482931,1
"Lebiasina bimaculata",1,0,1,0,1,0.29263073478663,0
"Lebiasina chucuriensis",0,0,0,0,0,0.385400286189081,1
"Lebiasina floridablancaensis",0,0,0,0,0,0.397049120514668,1
"Lebiasina intermedia",0,0,0,0,0,0.0830937299638873,1
"Lebiasina multimaculata",1,0,1,0,0,0.372595797802792,0
"Lebiasina provenzanoi",0,0,0,0,0,0.0830937299638873,1
"Lebiasina uruyensis",0,0,0,0,0,0.093280987386531,1
"Lebiasina yuruaniensis",0,0,0,0,0,0.333718179555121,1
"Lefua costata",0,0,0,0,0,0.285365156139042,1
"Leiarius marmoratus",0,0,0,0,0,0.664826829363667,1
"Leiarius pictus",0,0,0,0,0,0.124695448449617,1
"Leiocassis collinus",0,0,0,0,0,0,1
"Leiocassis longibarbus",0,0,0,0,0,0.209813094291596,1
"Leiocassis longirostris",0,0,0,0,0,0.202788145841292,1
"Leiocassis micropogon",0,0,0,0,0,0.402365085843476,1
"Leiocassis saravacensis",0,0,0,0,0,0.153462918767842,1
"Leiognathus brevirostris",0,0,0,0,0,0,1
"Leiognathus equulus",0,0,0,0,0,0.671587789663,1
"Leiopotherapon aheneus",1,0,1,0,0,0.196465086588094,0
"Leiopotherapon unicolor",1,0,0,0,0,0.203208700824764,0
"Leiostomus xanthurus",0,0,0,0,0,0.43274853485783,1
"Lentipes kaaea",0,0,0,0,0,0.54993863880158,1
"Lentipes multiradiatus",0,0,0,0,0,0.250712175353933,1
"Lentipes rubrofasciatus",0,0,0,0,0,0.604335950789402,1
"Leocottus kesslerii",0,0,0,0,0,0.442112581522968,1
"Lepidarchus adonis",1,0,1,0,0,0.381246829919943,0
"Lepidiolamprologus attenuatus",0,0,1,0,0,0.140088356943628,0
"Lepidiolamprologus cunningtoni",0,0,0,0,0,0.329778828969841,1
"Lepidiolamprologus elongatus",1,0,1,0,0,0.405487264875266,0
"Lepidiolamprologus kendalli",0,0,1,0,0,0.227248666832419,0
"Lepidiolamprologus profundicola",1,0,1,0,0,0.395185153776909,0
"Lepidocephalichthys annandalei",0,0,0,0,0,0.534673307402397,1
"Lepidocephalichthys berdmorei",0,0,0,0,0,0.336318786033059,1
"Lepidocephalichthys furcatus",0,0,0,0,0,0.397059036752363,1
"Lepidocephalichthys guntea",0,0,1,0,0,0.391232008233985,0
"Lepidocephalichthys hasselti",0,0,0,0,0,0.25772758978963,1
"Lepidocephalichthys micropogon",0,0,0,0,0,0.228921442540485,1
"Lepidocephalichthys thermalis",0,0,1,0,0,0.491955456077757,0
"Lepidocephalichthys tomaculum",0,0,0,0,0,0.331490789908389,1
"Lepidogalaxias salamandroides",0,0,0,0,0,0.480216019818001,1
"Lepidomeda albivallis",0,0,0,0,0,0.305970422011994,1
"Lepidomeda altivelis",0,0,0,0,0,0.163148753384036,1
"Lepidomeda mollispinis",0,0,0,0,0,0.165494667932184,1
"Lepidomeda vittata",0,0,0,0,0,0.2077682145594,1
"Lepidopygopsis typus",0,0,0,0,0,0.254665329249382,1
"Lepisosteus oculatus",0,0,0,1,0,1.75696703381946,0
"Lepisosteus osseus",0,0,0,1,0,1.32597730665089,0
"Lepisosteus platostomus",1,0,0,1,0,0.759576465157554,0
"Lepisosteus platyrhincus",0,0,0,1,0,0.759576465157554,0
"Lepomis auritus",1,0,1,1,0,0.189547025089077,0
"Lepomis cyanellus",1,1,0,1,0,0.218377268036562,0
"Lepomis gibbosus",0,0,1,1,0,0.226917617779807,0
"Lepomis gulosus",1,1,0,1,0,0.345714317890343,0
"Lepomis humilis",1,0,0,0,0,0.329998096317401,0
"Lepomis macrochirus",0,1,1,1,0,0.288919704586789,0
"Lepomis marginatus",0,0,0,0,0,0.368015018519722,1
"Lepomis megalotis",1,0,0,0,0,0.58072776853225,0
"Lepomis microlophus",0,0,0,1,0,0.414829486647246,0
"Lepomis miniatus",0,0,0,0,0,0.392885535687702,1
"Lepomis punctatus",0,0,0,0,0,0.366000056004272,1
"Lepomis symmetricus",0,0,0,0,0,0.383085129367755,1
"Lepophidium prorates",0,0,0,0,0,0.0806230795488542,1
"Leporacanthicus galaxias",0,0,0,0,0,0.467062029274908,1
"Leporacanthicus heterodon",0,0,0,0,0,0.132877529684756,1
"Leporacanthicus joselimai",0,0,0,0,0,0.59227040556107,1
"Leporacanthicus triactis",0,0,0,0,0,0.420217750088286,1
"Leporellus pictus",0,0,0,0,0,0.234991749613909,1
"Leporellus vittatus",1,0,1,0,0,0.17481039700239,0
"Leporinus acutidens",0,0,0,0,0,0.177699809895138,1
"Leporinus affinis",0,0,1,0,0,0.467834828644817,0
"Leporinus agassizii",0,0,0,0,0,0.195382935916286,1
"Leporinus alternus",0,0,0,0,0,0.363338328529171,1
"Leporinus amae",0,0,0,0,0,0.181090095075066,1
"Leporinus amblyrhynchus",0,0,0,0,0,0.167037297416084,1
"Leporinus arcus",1,0,1,0,0,0.179316442629053,0
"Leporinus aripuanaensis",0,0,0,0,0,0.12122126047119,1
"Leporinus bistriatus",0,0,0,0,0,0.220332883753694,1
"Leporinus boehlkei",0,0,0,0,0,0.15954594227102,1
"Leporinus brunneus",0,0,0,0,0,0.342736148650184,1
"Leporinus copelandii",0,0,0,0,0,0.268094437840164,1
"Leporinus cylindriformis",0,0,0,0,0,0.310768350498047,1
"Leporinus desmotes",1,0,1,0,0,0.2927465375121,0
"Leporinus ecuadorensis",0,0,0,0,0,0.195382935916286,1
"Leporinus elongatus",0,0,0,0,0,0.215180523002848,1
"Leporinus fasciatus",0,0,1,0,0,0.149177656691294,0
"Leporinus friderici",0,0,0,0,0,0.198734022176747,1
"Leporinus gomesi",0,0,0,0,0,0.073232379648041,1
"Leporinus gossei",0,0,0,0,0,0.214240971624592,1
"Leporinus granti",1,0,1,0,0,0.302986731384566,0
"Leporinus holostictus",0,0,0,0,0,0.322694479279011,1
"Leporinus jamesi",0,0,0,0,0,0.105682118752755,1
"Leporinus klausewitzi",0,0,0,0,0,0.108763999949033,1
"Leporinus lacustris",0,0,0,0,0,0.284802585116832,1
"Leporinus lebaili",0,0,0,0,0,0.308458958894338,1
"Leporinus macrocephalus",0,0,0,0,0,0.259975161009211,1
"Leporinus maculatus",1,0,1,0,0,0.186417387810004,0
"Leporinus marcgravii",0,0,0,0,0,0.27564685608989,1
"Leporinus melanopleura",0,0,0,0,0,0.0989679622452261,1
"Leporinus melanostictus",0,0,0,0,0,0.257333068730928,1
"Leporinus microphthalmus",0,0,0,0,0,0.293249058805846,1
"Leporinus moralesi",0,0,0,0,0,0.292902654493297,1
"Leporinus multifasciatus",1,0,1,0,0,0.536039043831064,0
"Leporinus muyscorum",0,0,0,0,0,0.278533312431738,1
"Leporinus nattereri",0,0,0,0,0,0.307315151279607,1
"Leporinus niceforoi",0,0,0,0,0,0.180960103119982,1
"Leporinus nigrotaeniatus",1,0,1,0,0,0.365904182586037,0
"Leporinus nijsseni",0,0,0,0,0,0.261844500798531,1
"Leporinus obtusidens",0,0,0,0,0,0.351429028190639,1
"Leporinus octofasciatus",1,0,1,0,0,0.285326864313558,0
"Leporinus octomaculatus",0,0,0,0,0,0.240348744573529,1
"Leporinus ortomaculatus",0,0,0,0,0,0.217384651008558,1
"Leporinus parae",0,0,0,0,0,0.215180523002848,1
"Leporinus paranensis",0,0,0,0,0,0.196446016308525,1
"Leporinus pearsoni",1,0,0,0,0,0.363956569955678,0
"Leporinus pellegrinii",0,0,0,0,0,0.293030413402249,1
"Leporinus piau",0,0,0,0,0,0.205762802654352,1
"Leporinus pitingai",0,0,0,0,0,0.266729178491455,1
"Leporinus punctatus",0,0,0,0,0,0.211212009602229,1
"Leporinus reinhardti",0,0,0,0,0,0.211240284441336,1
"Leporinus reticulatus",0,0,0,0,0,0.458994526646827,1
"Leporinus sexstriatus",0,0,0,0,0,0.152126559912312,1
"Leporinus steindachneri",0,0,0,0,0,0.141312576275981,1
"Leporinus steyermarki",0,0,0,0,0,0.105682118752755,1
"Leporinus striatus",1,0,1,0,0,0.290754793300519,0
"Leporinus subniger",0,0,0,0,0,0.197231236789102,1
"Leporinus taeniatus",0,0,0,0,0,0.31724918307194,1
"Leporinus taeniofasciatus",0,0,0,0,0,0.159144162054424,1
"Leporinus tigrinus",0,0,0,0,0,0.209856452500414,1
"Leporinus trifasciatus",0,0,0,0,0,0.246134436932653,1
"Leporinus trimaculatus",0,0,0,0,0,0.156727564522675,1
"Leporinus uatumaensis",0,0,0,0,0,0.290858533614831,1
"Leporinus wolfei",0,0,0,0,0,0.245349898659348,1
"Leptachirus klunzingeri",0,0,0,0,0,0.306535072622472,1
"Leptagoniates pi",0,0,0,0,0,0.513689734637358,1
"Leptagoniates steindachneri",0,0,0,0,0,0.237565395671146,1
"Leptatherina wallacei",0,0,0,0,0,0.509799210035709,1
"Lepthoplosternum altamazonicum",0,0,0,0,0,0.48385546282802,1
"Lepthoplosternum beni",0,0,0,0,0,0.283565982715491,1
"Lepthoplosternum pectorale",0,0,0,0,0,0.32075913203787,1
"Leptoancistrus canensis",0,0,0,0,0,0.264451370592179,1
"Leptoancistrus cordobensis",0,0,0,0,0,0.092540413724414,1
"Leptobarbus hoevenii",1,1,1,0,0,0.356088005636288,0
"Leptobarbus hosii",0,0,0,0,0,0.180560042347267,1
"Leptobarbus melanotaenia",1,0,1,0,0,0.252551202003951,0
"Leptobotia curta",0,0,0,0,0,0.380964015315519,1
"Leptobotia elongata",0,0,0,0,0,0.467361696647648,1
"Leptobotia guilinensis",0,0,0,0,0,0.418613428781194,1
"Leptobotia microphthalma",0,0,0,0,0,0.369176525126462,1
"Leptobotia orientalis",0,0,0,0,0,0.285388037643711,1
"Leptobotia pellegrini",0,0,0,0,0,0.425324400970908,1
"Leptobotia rubrilabris",0,0,0,0,0,0.602600907040349,1
"Leptobotia taeniops",0,0,0,0,0,0.269559918508804,1
"Leptobotia tientainensis",0,0,0,0,0,0.383385322736131,1
"Leptobrycon jatuaranae",0,0,0,0,0,0.127346487452419,1
"Leptocharacidium omospilus",0,0,0,0,0,0.401834253400511,1
"Leptocypris crossensis",0,0,0,0,0,0.216940307600692,1
"Leptocypris guineensis",0,0,0,0,0,0.211332068158986,1
"Leptocypris konkoureensis",0,0,0,0,0,0.236598321273398,1
"Leptocypris lujae",0,0,0,0,0,0.258712159292597,1
"Leptocypris modestus",0,0,0,0,0,0.257249775395323,1
"Leptocypris niloticus",0,0,0,0,0,0.241873816161096,1
"Leptocypris taiaensis",0,0,0,0,0,0.202962558709568,1
"Leptocypris weeksii",0,0,0,0,0,0.298200653260583,1
"Leptocypris weynsii",0,0,0,0,0,0.148126923298412,1
"Leptodoras acipenserinus",0,0,0,0,0,0.659657894655517,1
"Leptodoras copei",0,0,0,0,0,0.458718834080322,1
"Leptodoras hasemani",0,0,0,0,0,0.349517977733172,1
"Leptodoras juruensis",0,0,0,0,0,0.548792439529174,1
"Leptodoras linnelli",0,0,0,0,0,0.184653684995437,1
"Leptodoras myersi",0,0,0,0,0,0.334622588388582,1
"Leptodoras praelongus",0,0,0,0,0,0.184653684995437,1
"Leptoglanis bouilloni",0,0,0,0,0,0.343138909091115,1
"Leptoglanis xenognathus",0,0,0,0,0,0.283513017931676,1
"Leptolucania ommata",1,0,1,0,0,0.307647240939498,0
"Leptomelanosoma indicum",0,0,0,0,0,0.123046506468101,1
"Leptophilypnus panamensis",0,0,0,0,0,0.26217744540914,1
"Leptorhamdia marmorata",0,0,0,0,0,0.324091435555055,1
"Leptoscarus vaigiensis",0,0,0,0,0,0.178406848905246,1
"Leptosynanceia asteroblepa",0,0,0,0,0,1.74838535839145,1
"Lepturacanthus savala",0,0,0,0,0,0.00704755915266718,1
"Lepturichthys fimbriata",0,0,0,0,0,0.587078957493159,1
"Lestradea perspicax",1,0,1,0,0,0.268174158760969,0
"Lestradea stappersii",1,0,1,0,0,0.276213571947003,0
"Lethrinops albus",1,0,1,0,0,0.568640741405483,0
"Lethrinops altus",1,0,1,0,0,0.326936279941788,0
"Lethrinops argenteus",1,0,1,0,0,0.16605585096397,0
"Lethrinops auritus",1,0,1,0,0,0.351456949415331,0
"Lethrinops christyi",1,0,1,0,0,0.352695378137301,0
"Lethrinops furcifer",1,0,1,0,0,0.470672362013119,0
"Lethrinops gossei",1,0,1,0,0,0.296407794425358,0
"Lethrinops leptodon",1,0,1,0,0,0.275366367099783,0
"Lethrinops lethrinus",1,0,1,0,0,0.255285100955844,0
"Lethrinops longimanus",1,0,1,0,0,0.282730440103654,0
"Lethrinops longipinnis",1,0,1,0,0,0.219045542469895,0
"Lethrinops lunaris",1,0,1,0,0,0.198950444900645,0
"Lethrinops macracanthus",1,0,1,0,0,0.429804889277753,0
"Lethrinops macrochir",1,0,1,0,0,0.532768931206366,0
"Lethrinops macrophthalmus",1,0,1,0,0,0.31950388631937,0
"Lethrinops marginatus",1,0,1,0,0,0.175193610145167,0
"Lethrinops micrentodon",1,0,1,0,0,0.429804889277753,0
"Lethrinops microdon",0,0,0,0,0,0.668755792525105,1
"Lethrinops microstoma",1,0,1,0,0,0.309740528201046,0
"Lethrinops mylodon",1,0,1,0,0,0.418117050955212,0
"Lethrinops oculatus",1,0,1,0,0,0.219825120541292,0
"Lethrinops parvidens",1,0,1,0,0,0.31565278873981,0
"Lethrinops stridei",1,0,1,0,0,0.290077802653522,0
"Lethrinops turneri",0,0,0,0,0,0.298248116320635,1
"Lethrinus lentjan",0,0,0,0,0,0,1
"Lethrinus reticulatus",0,0,0,0,0,0,1
"Leucaspius delineatus",0,0,0,0,0,0.195765805847249,1
"Leuciscus aspius",1,1,0,1,0,0.273526791806126,0
"Leuciscus baicalensis",0,0,0,0,0,0.375939264743116,1
"Leuciscus burdigalensis",0,0,0,0,0,0.248839739759484,1
"Leuciscus chuanchicus",0,0,0,0,0,0.177981364718028,1
"Leuciscus danilewskii",0,0,0,0,0,0.174460358241166,1
"Leuciscus idus",1,0,1,1,0,0.216080711336655,0
"Leuciscus lehmanni",0,0,0,0,0,0.270521717877473,1
"Leuciscus leuciscus",0,0,0,1,1,0.287157131917715,0
"Leuciscus merzbacheri",0,0,0,0,0,0.311131698057702,1
"Leuciscus schmidti",0,0,0,0,0,0.221571476106801,1
"Leuciscus waleckii",1,0,0,0,0,0.33963475337859,0
"Leucopsarion petersii",0,0,0,0,0,0.585581867629467,1
"Lichia amia",0,0,0,0,0,0.239443447852924,1
"Lichnochromis acuticeps",1,0,1,0,0,0.212661095358932,0
"Limatulichthys griseus",0,0,0,0,0,0.273686570331494,1
"Limbochromis robertsi",0,0,0,0,0,0.138283094060174,1
"Limnochromis abeelei",0,0,0,0,0,0.258141474754508,1
"Limnochromis auritus",1,0,1,0,0,0.551931838574819,0
"Limnochromis staneri",0,0,0,0,0,0.366377800737499,1
"Limnocottus bergianus",0,0,0,0,0,0.519370877900567,1
"Limnocottus godlewskii",0,0,0,0,0,0.325403270861031,1
"Limnocottus griseus",0,0,0,0,0,0.201240243889054,1
"Limnocottus pallidus",0,0,0,0,0,0.414699409958938,1
"Limnothrissa miodon",1,0,0,0,1,0.283250393995529,0
"Limnotilapia dardennii",1,0,1,0,0,0.214065160580368,0
"Linichthys laticeps",0,0,0,0,0,0.0976026184499626,1
"Liniparhomaloptera obtusirostris",0,0,0,0,0,0.113340500993831,1
"Liobagrus andersoni",0,0,0,0,0,0.546204673146478,1
"Liobagrus anguillicauda",0,0,0,0,0,0.427308909484656,1
"Liobagrus formosanus",0,0,0,0,0,0.387247474967072,1
"Liobagrus kingi",0,0,0,0,0,0.491626090603254,1
"Liobagrus marginatoides",0,0,0,0,0,0.47426530221885,1
"Liobagrus marginatus",0,0,0,0,0,0.283513017931676,1
"Liobagrus mediadiposalis",0,0,0,0,0,0.116098060353562,1
"Liobagrus nigricauda",0,0,0,0,0,0.16070048332339,1
"Liobagrus obesus",0,0,0,0,0,0.564619564187552,1
"Liobagrus reinii",0,0,0,0,0,0.34228024705245,1
"Liobagrus styani",0,0,0,0,0,0.271408939787904,1
"Liopsetta glacialis",0,0,0,0,0,0.0887126418616915,1
"Liopsetta pinnifasciata",1,0,0,0,0,0.224477971618666,0
"Liosomadoras morrowi",0,0,0,0,0,0.190200255912141,1
"Liosomadoras oncinus",0,0,1,0,0,0.328131026700005,0
"Lipopterichthys carrioni",0,0,0,0,0,0.251361780678661,1
"Lithodoras dorsalis",0,0,1,0,0,0.344016954845881,0
"Lithogenes villosus",0,0,0,0,0,0.3077139350728,1
"Lithognathus mormyrus",0,0,0,0,0,0.0468432857961559,1
"Lithoxus boujardi",0,0,0,0,0,0.228345450164621,1
"Lithoxus bovallii",0,0,0,0,0,0.433987589844332,1
"Lithoxus lithoides",0,0,0,0,0,0.59227040556107,1
"Lithoxus pallidimaculatus",0,0,0,0,0,0.134390442098772,1
"Lithoxus planquettei",0,0,0,0,0,0.434182771074093,1
"Lithoxus stocki",0,0,0,0,0,0.181218359590127,1
"Lithoxus surinamensis",0,0,0,0,0,0.200250876689303,1
"Liza abu",0,0,0,0,0,0.426347736801619,1
"Liza alata",0,0,0,0,0,0.223528770918139,1
"Liza argentea",0,0,0,0,0,0.930102548438376,1
"Liza falcipinnis",0,0,0,0,0,0.065062069802276,1
"Liza grandisquamis",0,0,0,0,0,0.121929741710111,1
"Liza ramada",0,0,0,0,0,0.319778592476906,1
"Liza saliens",0,0,0,0,0,0.0757011828302191,1
"Liza tricuspidens",0,0,0,0,0,0.0757011828302191,1
"Llanolebias stellifer",0,0,0,0,0,0.177296814590143,1
"Lobocheilos bo",0,0,0,0,0,0.289662974290446,1
"Lobocheilos cryptopogon",0,0,0,0,0,0.265717640250906,1
"Lobocheilos davisi",1,0,1,0,0,0.202335635935043,0
"Lobocheilos delacouri",0,0,0,0,0,0.292158701335972,1
"Lobocheilos falcifer",0,0,0,0,0,0.220329887718694,1
"Lobocheilos gracilis",0,0,0,0,0,0.204698404503757,1
"Lobocheilos kajanensis",0,0,0,0,0,0.317127706873411,1
"Lobocheilos melanotaenia",0,0,1,0,0,0.28505715584025,0
"Lobocheilos nigrovittatus",0,0,0,0,0,0.290001685611783,1
"Lobocheilos quadrilineatus",0,0,0,0,0,0.133194232629439,1
"Lobocheilos rhabdoura",0,0,0,0,0,0.208413495755746,1
"Lobocheilos schwanenfeldii",0,0,0,0,0,0.2481742191863,1
"Lobochilotes labiatus",0,0,0,0,0,0.316978871928698,1
"Lobotes surinamensis",0,0,0,0,0,0.274082762262326,1
"Lonchogenys ilisha",0,0,0,0,0,0.318188986826094,1
"Longiculter siahi",0,0,0,0,0,0.358476509762775,1
"Lophiobagrus aquilus",0,0,0,0,0,0.14671836904053,1
"Lophiobagrus asperispinis",0,0,0,0,0,0.228539801620433,1
"Lophiobagrus brevispinis",0,0,0,0,0,0.141143667302879,1
"Lophiobagrus cyclurus",0,0,0,0,0,0.329442126962538,1
"Lophiocharon trisignatus",0,0,0,0,0,0.0883093660723283,1
"Lophiosilurus alexandri",0,0,0,0,0,0.642426790340502,1
"Lophogobius bleekeri",0,0,0,0,0,0.413545653412856,1
"Loricaria apeltogaster",0,0,0,0,0,0.56956660059826,1
"Loricaria cataphracta",0,0,0,0,0,0.462431862817049,1
"Loricaria clavipinna",0,0,0,0,0,0.348818688098418,1
"Loricaria lata",0,0,0,0,0,0.342258983201734,1
"Loricaria lentiginosa",0,0,0,0,0,0.800641372389947,1
"Loricaria nickeriensis",0,0,0,0,0,0.419939804616781,1
"Loricaria parnahybae",0,0,0,0,0,0.520450039464813,1
"Loricaria simillima",0,0,0,0,0,0.612504118016506,1
"Loricaria tucumanensis",0,0,0,0,0,0.325240013945197,1
"Loricariichthys acutus",0,0,0,0,0,0.417257217539553,1
"Loricariichthys anus",0,0,0,0,0,0.947422181852963,1
"Loricariichthys brunneus",0,0,0,0,0,0.480282735723843,1
"Loricariichthys cashibo",0,0,0,0,0,0.266215704811423,1
"Loricariichthys castaneus",0,0,0,0,0,0.235604872832275,1
"Loricariichthys chanjoo",0,0,0,0,0,0.480275400886394,1
"Loricariichthys edentatus",0,0,0,0,0,0.401502079370028,1
"Loricariichthys hauxwelli",0,0,0,0,0,0.179178064032894,1
"Loricariichthys labialis",0,0,0,0,0,0.218891391645512,1
"Loricariichthys maculatus",0,0,0,0,0,0.573810101320248,1
"Loricariichthys melanocheilus",0,0,0,0,0,0.56956660059826,1
"Loricariichthys microdon",0,0,0,0,0,0.131507550761471,1
"Loricariichthys nudirostris",0,0,0,0,0,0.293293312998238,1
"Loricariichthys platymetopon",0,0,0,0,0,0.708382472859956,1
"Loricariichthys rostratus",0,0,0,0,0,0.471655096467288,1
"Loricariichthys stuebelii",0,0,0,0,0,0.253642730531795,1
"Loricariichthys ucayalensis",0,0,0,0,0,0.406497331002116,1
"Lota lota",1,0,0,1,0,1.27285790338632,0
"Lovettia sealii",1,0,0,0,0,0.311173114300612,0
"Lucania goodei",1,0,1,0,0,0.131035171952399,0
"Lucania parva",1,0,1,0,0,0.205342474911292,0
"Luciobarbus bocagei",1,0,0,1,0,0.613008130678572,0
"Luciobarbus brachycephalus",1,0,0,0,0,1.45493629713954,0
"Luciobarbus capito",0,0,0,0,0,0.476292842101833,1
"Luciobarbus comizo",0,0,0,1,0,0.214601901571605,0
"Luciobarbus esocinus",0,0,0,0,0,0.511903287363212,1
"Luciobarbus graecus",1,0,0,0,0,0.476548844565279,0
"Luciobarbus graellsii",0,0,0,1,0,0.540653672046133,0
"Luciobarbus guiraonis",0,0,0,1,0,0.428285418117902,0
"Luciobarbus microcephalus",0,0,0,1,0,0.371774771340111,0
"Luciobarbus mursa",0,0,0,0,0,0.341551828699458,1
"Luciobarbus pectoralis",0,0,0,0,0,0.038388342699007,1
"Luciobarbus sclateri",0,0,0,1,0,0.342996557459343,0
"Luciobarbus steindachneri",1,0,0,1,0,0.62811779484816,0
"Luciobarbus xanthopterus",0,0,0,0,0,0.267532297672341,1
"Luciobrama macrocephalus",0,0,0,0,0,0.78640650872868,1
"Luciocephalus pulcher",1,0,1,0,0,0.277771911825178,0
"Luciocyprinus langsoni",0,0,0,0,0,0.381701738873534,1
"Luciocyprinus striolatus",0,0,0,0,0,0.500659685325902,1
"Luciogobius guttatus",0,0,0,0,0,0.490355967965872,1
"Luciopimelodus pati",0,1,0,0,0,0.38582408547362,0
"Luciosoma bleekeri",1,0,0,0,0,0.424937409977918,0
"Luciosoma pellegrinii",0,0,0,0,0,0.0829440631969234,1
"Luciosoma setigerum",0,0,0,0,0,0.177122301817978,1
"Luciosoma spilopleura",1,0,1,0,0,0.0395975286813975,0
"Luciosoma trinema",0,0,0,0,0,0.135958141116483,1
"Lupinoblennius nicholsi",0,0,0,0,0,0,1
"Lupinoblennius vinctus",0,0,0,0,0,0,1
"Lutjanus analis",0,0,0,0,0,0.189327562498894,1
"Lutjanus apodus",0,0,0,0,0,0.0521366140306829,1
"Lutjanus argentimaculatus",1,1,0,1,0,0.479106293742641,0
"Lutjanus biguttatus",0,0,0,0,0,0,1
"Lutjanus bohar",1,0,0,1,0,0.0860450982468193,0
"Lutjanus carponotatus",0,0,0,0,0,0,1
"Lutjanus cyanopterus",0,0,0,0,0,0.233875909230709,1
"Lutjanus decussatus",0,0,0,0,0,0,1
"Lutjanus ehrenbergii",0,0,0,0,0,0,1
"Lutjanus erythropterus",0,0,0,0,0,0.0772654341947138,1
"Lutjanus fulviflamma",0,0,0,0,0,0.0826886289562018,1
"Lutjanus fulvus",1,0,1,1,0,0,0
"Lutjanus fuscescens",0,0,0,0,0,0.278930628855336,1
"Lutjanus gibbus",0,0,0,0,0,0.250681556684096,1
"Lutjanus goldiei",0,0,0,1,0,0.657364446578857,0
"Lutjanus griseus",1,0,1,1,0,0.287389600779753,0
"Lutjanus inermis",0,0,0,0,0,0.0987729360228258,1
"Lutjanus jocu",1,0,0,0,0,0.480712378157994,0
"Lutjanus johnii",0,0,0,0,0,0.0432352322498244,1
"Lutjanus lutjanus",0,0,0,0,0,0,1
"Lutjanus malabaricus",0,0,0,0,0,0.159501642793759,1
"Lutjanus monostigma",0,0,0,0,0,0,1
"Lutjanus quinquelineatus",0,0,0,0,0,0.257832368195805,1
"Lutjanus rivulatus",0,0,0,0,0,0.0432352322498244,1
"Lutjanus russellii",0,0,0,0,0,0,1
"Lutjanus semicinctus",0,0,0,0,0,0.223716901316374,1
"Lutjanus synagris",0,0,0,0,0,0.224422479689285,1
"Lutjanus vitta",0,0,0,0,0,0,1
"Luxilus albeolus",0,0,0,0,0,0.123304707924476,1
"Luxilus cerasinus",0,0,0,0,0,0.210019723895834,1
"Luxilus chrysocephalus",0,0,0,0,0,0.336553696041473,1
"Luxilus coccogenis",0,0,0,0,0,0.23645270530183,1
"Luxilus cornutus",0,0,0,0,0,0.11597157616177,1
"Luxilus pilsbryi",0,0,0,0,0,0.0276428216705826,1
"Luxilus zonatus",0,0,0,0,0,0.25940817611577,1
"Luxilus zonistius",0,0,0,0,0,0.237077294063245,1
"Lycengraulis batesii",0,0,0,0,0,0.479802730381499,1
"Lycengraulis grossidens",0,0,0,0,0,0.376802344682254,1
"Lycothrissa crocodilus",0,0,0,0,0,0.458650724231515,1
